date_case,Confirmed,Recovered,Deaths
2020-11-15,117337,74984,1763
2020-11-16,117886,75865,1788
2020-11-17,118870,78343,1811
2020-11-18,120459,80069,1839
2020-11-19,121979,88388,1870
2020-11-20,123646,90754,1900
2020-11-21,124839,92829,1931
2020-11-22,126224,94090,1952
2020-11-23,126709,95099,1976
2020-11-24,127522,98944,2002
2020-11-25,129085,100913,2040
2020-11-26,130870,103055,2068
2020-11-27,132346,105149,2090
2020-11-28,133594,106479,2121
2020-11-29,134768,107364,2142
2020-11-30,135124,108442,2164
2020-12-01,135967,110365,2193
2020-12-02,137231,111795,2228
2020-12-03,138508,113228,2254
2020-12-04,139692,114990,2277
2020-12-05,140959,116066,2309
2020-12-06,141937,116796,2326
2020-12-07,142344,117649,2344
2020-12-08,142928,119147,2372
2020-12-09,144066,120532,2393
2020-12-10,145240,121882,2416
2020-12-11,146317,123474,2445
2020-12-12,147312,124521,2462
2020-12-13,148325,125169,2486
2020-12-14,148682,125966,2503
2020-12-15,149120,127452,2529
2020-12-16,150218,128694,2556
2020-12-17,151392,129990,2581
2020-12-18,152253,131213,2596
2020-12-19,153173,131931,2616
2020-12-20,153825,132532,2630
2020-12-21,154065,133176,2656
2020-12-22,154602,134586,2673
2020-12-23,155440,135638,2691
2020-12-24,156142,136766,2714
2020-12-25,156763,137815,2733
2020-12-26,157349,138669,2752
2020-12-27,157834,139113,2768
2020-12-28,157948,139675,2775
2020-12-29,158296,140942,2797
2020-12-30,158878,141844,2807
2020-12-31,159409,142801,2823
2021-01-01,159738,143355,2828
2021-01-02,159798,143640,2836
2021-01-03,160027,144091,2850
2021-01-04,160220,144831,2864
2021-01-05,160544,145759,2878
2021-01-06,160853,146576,2890
2021-01-07,161054,147388,2901
2021-01-08,161415,147961,2908
2021-01-09,161794,148893,2922
2021-01-10,162131,149312,2929
2021-01-11,162288,149873,2931
2021-01-12,162643,150602,2941
2021-01-13,163128,151246,2951
2021-01-14,163576,151849,2963
2021-01-15,163972,152320,2974
2021-01-16,164235,152615,2987
2021-01-17,164586,152772,2992
2021-01-18,164676,153064,2998
2021-01-19,164912,153500,3007
2021-01-20,165221,153857,3016
2021-01-21,165528,154046,3021
2021-01-22,165711,154259,3030
2021-01-23,165909,154535,3034
2021-01-24,166036,154708,3039
2021-01-25,166094,154932,3047
2021-01-26,166232,155404,3052
2021-01-27,166427,156053,3056
2021-01-28,166669,156645,3067
2021-01-29,166728,156910,3069
2021-01-30,166901,157314,3071
2021-01-31,167026,157519,3080
2021-02-01,167088,157800,3084
2021-02-02,167231,158335,3089
2021-02-03,167421,158693,3096
2021-02-04,167568,159045,3107
2021-02-05,167726,159350,3109
2021-02-06,167937,159577,3114
2021-02-07,168088,159720,3117
2021-02-08,168177,159876,3123
2021-02-09,168300,160169,3126
2021-02-10,168496,160405,3130
2021-02-11,168676,160670,3135
2021-02-12,168830,160838,3138
2021-02-13,169022,160942,3140
2021-02-14,169167,161015,3141
2021-02-15,169255,161105,3147
2021-02-16,169391,161348,3150
2021-02-17,169597,161476,3155
2021-02-18,169820,161577,3156
2021-02-19,170011,161790,3158
2021-02-20,170234,161903,3159
2021-02-21,170402,161994,3164
2021-02-22,170506,162098,3167
2021-02-23,170672,162329,3171
2021-02-24,170945,162517,3175
2021-02-25,171227,162984,3179
2021-02-26,171510,163165,3183
2021-02-27,171793,163309,3190
2021-02-28,172058,163394,3192
2021-03-01,172216,163511,3195
2021-03-02,172456,163738,3200
2021-03-03,172816,163906,3202
2021-03-04,173307,164085,3208
2021-03-05,173749,164463,3215
2021-03-06,174257,164654,3219
2021-03-07,174679,164784,3221
2021-03-08,175016,164954,3225
2021-03-09,175198,165096,3232
2021-03-10,175538,165259,3237
2021-03-11,176286,165441,3239
2021-03-12,177104,165718,3243
2021-03-13,177899,165975,3253
2021-03-14,178385,166180,3255
2021-03-15,178702,166410,3265
2021-03-16,179287,166702,3277
2021-03-17,180141,166913,3282
2021-03-18,181165,167186,3301
2021-03-19,182056,167518,3320
2021-03-20,183127,167977,3332
2021-03-21,183713,168289,3348
2021-03-22,184219,168721,3360
2021-03-23,185020,169172,3384
2021-03-24,186184,169485,3398
2021-03-25,187441,169727,3416
2021-03-26,188446,170160,3434
2021-03-27,189540,170903,3450
2021-03-28,190317,171506,3464
2021-03-29,190741,172096,3476
2021-03-30,191491,172605,3497
2021-03-31,192639,173064,3515
2021-04-01,193736,173681,3533
2021-04-02,194852,174545,3552
2021-04-03,196044,175401,3575
2021-04-04,196634,176009,3592
2021-04-05,197113,176889,3614
2021-04-06,197873,177601,3627
2021-04-07,198898,178227,3647
2021-04-08,200129,179043,3675
2021-04-09,201158,180160,3697
2021-04-10,202167,181180,3720
2021-04-11,202817,181963,3735
2021-04-12,203327,182836,3753
2021-04-13,204053,183660,3775
2021-04-14,205128,184243,3794
2021-04-15,206142,185125,3817
2021-04-16,207103,186200,3835
2021-04-17,207973,187256,3859
2021-04-18,208520,187466,3878
2021-04-19,208818,189017,3895
2021-04-20,209485,189688,3919
2021-04-21,210518,190271,3944
2021-04-22,211399,191158,3969
2021-04-23,212114,192281,3984
2021-04-24,212878,193360,4001
2021-04-25,213288,194080,4018
2021-04-26,213469,194900,4040
2021-04-27,214064,195701,4058
2021-04-28,214872,196289,4071
2021-04-29,215528,197171,4087
2021-04-30,216064,198135,4108
2021-05-01,216596,199115,4128
2021-05-02,216863,199755,4139
2021-05-03,217008,200472,4149
2021-05-04,217407,201107,4165
2021-05-05,217900,201559,4178
2021-05-06,218325,202273,4192
2021-05-07,218681,203307,4209
2021-05-08,219092,204121,4225
2020-01-22,0,0,0
2020-01-23,0,0,0
2020-01-24,0,0,0
2020-01-25,0,0,0
2020-01-26,4,0,0
2020-01-27,5,0,0
2020-01-28,5,0,0
2020-01-29,6,0,0
2020-01-30,9,2,0
2020-01-31,9,2,0
2020-02-01,12,2,0
2020-02-02,12,2,0
2020-02-03,12,2,0
2020-02-04,13,2,0
2020-02-05,13,2,0
2020-02-06,14,2,0
2020-02-07,15,2,0
2020-02-08,15,2,0
2020-02-09,15,2,0
2020-02-10,15,2,0
2020-02-11,15,2,0
2020-02-12,15,2,0
2020-02-13,15,8,0
2020-02-14,15,8,0
2020-02-15,15,8,0
2020-02-16,15,8,0
2020-02-17,15,10,0
2020-02-18,15,10,0
2020-02-19,15,10,0
2020-02-20,15,10,0
2020-02-21,15,11,0
2020-02-22,15,11,0
2020-02-23,15,11,0
2020-02-24,15,11,0
2020-02-25,15,11,0
2020-02-26,15,11,0
2020-02-27,15,11,0
2020-02-28,15,11,0
2020-02-29,25,11,0
2020-03-01,27,11,1
2020-03-02,30,11,1
2020-03-03,39,11,1
2020-03-04,52,11,2
2020-03-05,55,21,2
2020-03-06,60,21,2
2020-03-07,63,21,2
2020-03-08,76,21,3
2020-03-09,91,21,3
2020-03-10,107,21,3
2020-03-11,128,21,3
2020-03-12,128,21,3
2020-03-13,200,23,3
2020-03-14,250,23,3
2020-03-15,297,23,3
2020-03-16,377,23,3
2020-03-17,452,23,5
2020-03-18,568,23,6
2020-03-19,681,26,6
2020-03-20,791,26,7
2020-03-21,1071,26,7
2020-03-22,1549,88,7
2020-03-23,1682,88,7
2020-03-24,2044,115,8
2020-03-25,2364,119,8
2020-03-26,2810,172,13
2020-03-27,3143,194,13
2020-03-28,3640,244,14
2020-03-29,3984,244,16
2020-03-30,4361,257,17
2020-03-31,4559,358,18
2020-04-01,4862,422,20
2020-04-02,5116,520,24
2020-04-03,5330,649,28
2020-04-04,5550,701,30
2020-04-05,5687,757,35
2020-04-06,5797,1080,40
2020-04-07,5895,1080,45
2020-04-08,6010,1080,50
2020-04-09,6108,1472,51
2020-04-10,6215,1793,54
2020-04-11,6303,1806,57
2020-04-12,6315,1806,60
2020-04-13,6351,1806,61
2020-04-14,6415,2186,62
2020-04-15,6440,2186,63
2020-04-16,6462,2355,63
2020-04-17,6522,3808,66
2020-04-18,6568,4124,67
2020-04-19,6610,4124,67
2020-04-20,6623,4291,67
2020-04-21,6645,4695,67
2020-04-22,6652,4932,67
2020-04-23,6662,5047,75
2020-04-24,6677,5136,79
2020-04-25,6694,5376,80
2020-04-26,6714,5541,83
2020-04-27,6721,5588,83
2020-04-28,6744,5665,89
2020-04-29,6752,5715,91
2020-04-30,6766,5742,93
2020-05-01,6778,5775,93
2020-05-02,6799,5814,94
2020-05-03,6822,5849,95
2020-05-04,6847,5887,96
2020-05-05,6875,5975,97
2020-05-06,6894,6031,97
2020-05-07,6913,6078,97
2020-05-08,6918,6122,97
2020-05-09,6939,6141,97
2020-05-10,6948,6167,97
2020-05-11,6970,6213,97
2020-05-12,6980,6270,98
2020-05-13,6989,6297,98
2020-05-14,7019,6334,98
2020-05-15,7035,6359,98
2020-05-16,7044,6364,98
2020-05-17,7054,6392,99
2020-05-18,7068,6413,99
2020-05-19,7072,6431,100
2020-05-20,7081,6470,100
2020-05-21,7095,6478,101
2020-05-22,7099,6485,101
2020-05-23,7114,6508,102
2020-05-24,7114,6531,102
2020-05-25,7126,6552,102
2020-05-26,7139,6560,103
2020-05-27,7150,6579,103
2020-05-28,7165,6576,103
2020-05-29,7184,6605,103
2020-05-30,7192,6614,103
2020-05-31,7202,6618,103
2020-06-01,7221,6626,102
2020-06-02,7229,6636,102
2020-06-03,7240,6648,102
2020-06-04,7247,6683,102
2020-06-05,7252,6688,102
2020-06-06,7259,6703,102
2020-06-07,7265,6706,102
2020-06-08,7267,6720,102
2020-06-09,7274,6740,102
2020-06-10,7285,6759,102
2020-06-11,7289,6782,102
2020-06-12,7294,6803,102
2020-06-13,7320,6838,102
2020-06-14,7335,6851,102
2020-06-15,7347,6856,102
2020-06-16,7370,6861,102
2020-06-17,7391,6877,102
2020-06-18,7409,6878,102
2020-06-19,7411,6881,102
2020-06-20,7461,6896,102
2020-06-21,7474,6903,102
2020-06-22,7492,6915,102
2020-06-23,7521,6924,103
2020-06-24,7558,6931,104
2020-06-25,7595,6958,104
2020-06-26,7601,6960,104
2020-06-27,7686,6993,104
2020-06-28,7764,7007,104
2020-06-29,7834,7037,104
2020-06-30,7920,7040,104
2020-07-01,8001,7090,104
2020-07-02,8066,7130,104
2020-07-03,8260,7319,104
2020-07-04,8443,7399,104
2020-07-05,8583,7420,106
2020-07-06,8755,7455,106
2020-07-07,8886,7487,106
2020-07-08,9056,7573,106
2020-07-09,9374,7576,106
2020-07-10,9553,7733,107
2020-07-11,9797,7727,108
2020-07-12,9980,7769,108
2020-07-13,10251,7835,108
2020-07-14,10487,7928,111
2020-07-15,10810,8035,113
2020-07-16,11233,8114,116
2020-07-17,11441,8162,118
2020-07-18,11802,8274,122
2020-07-19,12069,8395,123
2020-07-20,12428,8398,126
2020-07-21,12894,8545,128
2020-07-22,13302,8770,133
2020-07-23,13595,8775,139
2020-07-24,13950,8938,145
2020-07-25,14403,9019,155
2020-07-26,14935,9174,161
2020-07-27,15303,9311,167
2020-07-28,15582,9617,176
2020-07-29,16298,9619,189
2020-07-30,16903,9759,196
2020-07-31,17280,9983,201
2020-08-01,17895,7213,208
2020-08-02,18318,7631,221
2020-08-03,18730,7631,232
2020-08-04,19445,7805,247
2020-08-05,19890,7947,255
2020-08-06,20272,8125,266
2020-08-07,20698,8566,278
2020-08-08,21084,8880,295
2020-08-09,21397,8882,313
2020-08-10,21713,9150,331
2020-08-11,22127,9401,352
2020-08-12,22358,9785,361
2020-08-13,22742,10007,375
2020-08-14,23035,10638,379
2020-08-15,23287,10641,396
2020-08-16,23558,11091,421
2020-08-17,23773,11544,438
2020-08-18,23989,11935,450
2020-08-19,24236,12254,463
2020-08-20,24407,14860,472
2020-08-21,24602,15466,485
2020-08-22,24811,15766,502
2020-08-23,24915,16239,517
2020-08-24,25053,16609,525
2020-08-25,25204,17106,549
2020-08-26,25322,17107,572
2020-08-27,25448,17373,583
2020-08-28,25547,17639,600
2020-08-29,25670,17866,611
2020-08-30,25746,18122,652
2020-08-31,25819,18356,657
2020-09-01,25923,18695,663
2020-09-02,26049,18698,678
2020-09-03,26136,18920,737
2020-09-04,26207,19178,748
2020-09-05,26278,19336,753
2020-09-06,26321,19473,762
2020-09-07,26373,19610,770
2020-09-08,26465,19731,781
2020-09-09,26524,19869,788
2020-09-10,26564,20045,797
2020-09-11,26607,20335,803
2020-09-12,26651,20346,810
2020-09-13,26692,20471,816
2020-09-14,26739,20585,816
2020-09-15,26778,20658,824
2020-09-16,26813,20798,832
2020-09-17,26861,20860,837
2020-09-18,26885,20867,844
2020-09-19,26898,20974,849
2020-09-20,26912,21069,851
2020-09-21,26942,21163,854
2020-09-22,26972,21224,859
2020-09-23,26980,21335,861
2020-09-24,27000,21407,869
2020-09-25,27016,21407,870
2020-09-26,27040,21456,872
2020-09-27,27044,21515,875
2020-09-28,27055,21558,882
2020-09-29,27078,21623,886
2020-09-30,27096,21655,888
2020-10-01,27109,21659,890
2020-10-02,27121,21719,893
2020-10-03,27135,21735,894
2020-10-04,27148,21759,894
2020-10-05,27173,21761,895
2020-10-06,27181,21786,897
2020-10-07,27206,21806,897
2020-10-08,27226,21839,897
2020-10-09,27244,21855,897
2020-10-10,27263,21855,898
2020-10-11,27285,21866,898
2020-10-12,27310,21895,899
2020-10-13,27337,21906,904
2020-10-14,27357,21907,904
2020-10-15,27371,21920,904
2020-10-16,27378,21955,904
2020-10-17,27390,21956,904
2020-10-18,27399,21966,905
2020-10-19,27405,21970,905
2020-10-20,27443,21984,905
2020-10-21,27458,22007,905
2020-10-22,27476,22018,905
2020-10-23,27495,22028,905
2020-10-24,27513,22034,905
2020-10-25,27525,22051,905
2020-10-26,27539,22065,905
2020-10-27,27553,22072,907
2020-10-28,27565,22084,907
2020-10-29,27579,22091,907
2020-10-30,27585,22173,907
2020-10-31,27595,22188,907
2020-11-01,27601,22204,907
2020-11-02,27610,22236,907
2020-11-03,27622,22257,907
2020-11-04,27630,22267,907
2020-11-05,27644,22274,907
2020-11-06,27652,22287,907
2020-11-07,27658,22295,907
2020-11-08,27665,22295,907
2020-11-09,27669,22298,907
2020-11-10,27671,22298,907
2020-11-11,27675,22299,907
2020-11-12,27676,22303,907
2020-11-13,27682,22307,907
2020-11-14,27711,22311,907
2020-11-15,27749,22312,907
2020-11-16,27758,22333,907
2020-11-17,27777,22338,907
2020-11-18,27785,22339,907
2020-11-19,27792,22341,907
2020-11-20,27806,22348,907
2020-11-21,27821,22349,907
2020-11-22,27834,22352,907
2020-11-23,27843,22358,907
2020-11-24,27853,22362,907
2020-11-25,27865,22369,907
2020-11-26,27873,22390,907
2020-11-27,27886,22404,907
2020-11-28,27892,22407,907
2020-11-29,27902,22411,908
2020-11-30,27912,22420,908
2020-12-01,27923,22423,908
2020-12-02,27939,22431,908
2020-12-03,27949,22443,908
2020-12-04,27956,22448,908
2020-12-05,27965,22453,908
2020-12-06,27972,22456,908
2020-12-07,27987,22460,908
2020-12-08,27993,22461,908
2020-12-09,28000,22473,908
2020-12-10,28011,22474,908
2020-12-11,28025,22480,908
2020-12-12,28030,22484,908
2020-12-13,28037,22485,908
2020-12-14,28048,22498,908
2020-12-15,28060,22498,908
2020-12-16,28072,22504,908
2020-12-17,28093,22507,908
2020-12-18,28126,22508,908
2020-12-19,28168,22512,908
2020-12-20,28198,22517,908
2020-12-21,28219,22524,908
2020-12-22,28237,22526,908
2020-12-23,28262,22530,908
2020-12-24,28274,22532,908
2020-12-25,28297,22535,908
2020-12-26,28308,22536,908
2020-12-27,28337,22539,909
2020-12-28,28349,22554,909
2020-12-29,28381,22558,909
2020-12-30,28405,22564,909
2020-12-31,28425,22565,909
2021-01-01,28460,22573,909
2021-01-02,28484,22581,909
2021-01-03,28504,22581,909
2021-01-04,28517,22588,909
2021-01-05,28536,22592,909
2021-01-06,28546,22600,909
2021-01-07,28571,22606,909
2021-01-08,28582,22606,909
2021-01-09,28595,22612,909
2021-01-10,28614,22621,909
2021-01-11,28634,22627,909
2021-01-12,28650,22643,909
2021-01-13,28660,22650,909
2021-01-14,28669,22657,909
2021-01-15,28689,22668,909
2021-01-16,28708,22684,909
2021-01-17,28721,22692,909
2021-01-18,28731,22698,909
2021-01-19,28740,22709,909
2021-01-20,28749,22716,909
2021-01-21,28755,22725,909
2021-01-22,28760,22735,909
2021-01-23,28766,22748,909
2021-01-24,28777,22759,909
2021-01-25,28780,22761,909
2021-01-26,28786,22766,909
2021-01-27,28794,22779,909
2021-01-28,28799,22781,909
2021-01-29,28806,22791,909
2021-01-30,28811,22802,909
2021-01-31,28818,22805,909
2021-02-01,28823,22808,909
2021-02-02,28829,22814,909
2021-02-03,28838,22822,909
2021-02-04,28842,22822,909
2021-02-05,28848,22825,909
2021-02-06,28851,22827,909
2021-02-07,28857,22830,909
2021-02-08,28860,22837,909
2021-02-09,28871,22844,909
2021-02-10,28879,22846,909
2021-02-11,28887,22850,909
2021-02-12,28892,22854,909
2021-02-13,28898,22858,909
2021-02-14,28900,22864,909
2021-02-15,28905,22866,909
2021-02-16,28911,22870,909
2021-02-17,28912,22871,909
2021-02-18,28918,22874,909
2021-02-19,28920,22879,909
2021-02-20,28926,22881,909
2021-02-21,28930,22882,909
2021-02-22,28937,22885,909
2021-02-23,28939,22892,909
2021-02-24,28947,22897,909
2021-02-25,28957,22900,909
2021-02-26,28965,22902,909
2021-02-27,28970,22903,909
2021-02-28,28978,22909,909
2021-03-01,28986,22914,909
2021-03-02,28996,22917,909
2021-03-03,29007,22920,909
2021-03-04,29021,22924,909
2021-03-05,29029,22926,909
2021-03-06,29034,22928,909
2021-03-07,29046,22929,909
2021-03-08,29061,22931,909
2021-03-09,29074,22936,909
2021-03-10,29090,22945,909
2021-03-11,29102,22949,909
2021-03-12,29112,22952,909
2021-03-13,29117,22957,909
2021-03-14,29130,22957,909
2021-03-15,29137,22958,909
2021-03-16,29154,22960,909
2021-03-17,29166,22962,909
2021-03-18,29183,22963,909
2021-03-19,29192,22965,909
2021-03-20,29196,22966,909
2021-03-21,29206,22971,909
2021-03-22,29211,22977,909
2021-03-23,29221,22982,909
2021-03-24,29230,22988,909
2021-03-25,29239,22991,909
2021-03-26,29252,22994,909
2021-03-27,29259,22996,909
2021-03-28,29276,23004,909
2021-03-29,29296,23005,909
2021-03-30,29304,23005,909
2021-03-31,29322,23012,909
2021-04-01,29333,23014,909
2021-04-02,29341,23025,909
2021-04-03,29348,23027,909
2021-04-04,29357,23032,909
2021-04-05,29365,23048,909
2021-04-06,29379,23049,909
2021-04-07,29385,23056,909
2021-04-08,29390,23071,909
2021-04-09,29396,23080,909
2021-04-10,29405,23083,909
2021-04-11,29419,23085,909
2021-04-12,29429,23087,910
2021-04-13,29450,23104,910
2021-04-14,29469,23108,910
2021-04-15,29484,23114,910
2021-04-16,29499,23147,910
2021-04-17,29519,23158,910
2021-04-18,29533,23160,910
2021-04-19,29556,23173,910
2021-04-20,29576,23177,910
2021-04-21,29594,23181,910
2021-04-22,29638,23183,910
2021-04-23,29653,23191,910
2021-04-24,29663,23195,910
2021-04-25,29680,23209,910
2021-04-26,29717,23253,910
2021-04-27,29750,23260,910
2021-04-28,29773,23271,910
2021-04-29,29798,23279,910
2021-04-30,29811,23294,910
2021-05-01,29824,23308,910
2021-05-02,29838,23327,910
2021-05-03,29850,23330,910
2021-05-04,29865,23349,910
2021-05-05,29884,23377,910
2021-05-06,29893,23396,910
2021-05-07,29906,23407,910
2021-05-08,29922,23429,910
2020-01-22,0,0,0
2020-01-23,0,0,0
2020-01-24,0,0,0
2020-01-25,0,0,0
2020-01-26,0,0,0
2020-01-27,0,0,0
2020-01-28,0,0,0
2020-01-29,0,0,0
2020-01-30,0,0,0
2020-01-31,0,0,0
2020-02-01,0,0,0
2020-02-02,0,0,0
2020-02-03,0,0,0
2020-02-04,0,0,0
2020-02-05,0,0,0
2020-02-06,0,0,0
2020-02-07,0,0,0
2020-02-08,0,0,0
2020-02-09,0,0,0
2020-02-10,0,0,0
2020-02-11,0,0,0
2020-02-12,0,0,0
2020-02-13,0,0,0
2020-02-14,0,0,0
2020-02-15,0,0,0
2020-02-16,0,0,0
2020-02-17,0,0,0
2020-02-18,0,0,0
2020-02-19,0,0,0
2020-02-20,0,0,0
2020-02-21,0,0,0
2020-02-22,0,0,0
2020-02-23,0,0,0
2020-02-24,0,0,0
2020-02-25,2,0,0
2020-02-26,2,0,0
2020-02-27,3,0,0
2020-02-28,3,0,0
2020-02-29,9,0,0
2020-03-01,14,0,0
2020-03-02,18,0,0
2020-03-03,21,0,0
2020-03-04,29,0,0
2020-03-05,41,0,0
2020-03-06,55,0,0
2020-03-07,79,0,0
2020-03-08,104,0,0
2020-03-09,131,2,0
2020-03-10,182,4,0
2020-03-11,246,4,0
2020-03-12,302,4,1
2020-03-13,504,6,1
2020-03-14,655,6,1
2020-03-15,860,6,1
2020-03-16,1018,6,3
2020-03-17,1332,1,3
2020-03-18,1646,9,4
2020-03-19,2013,9,6
2020-03-20,2388,9,6
2020-03-21,2814,9,8
2020-03-22,3582,9,16
2020-03-23,4474,9,21
2020-03-24,5283,9,28
2020-03-25,5588,9,30
2020-03-26,6909,112,49
2020-03-27,7657,225,58
2020-03-28,8271,225,68
2020-03-29,8788,479,86
2020-03-30,9618,636,108
2020-03-31,10180,1095,128
2020-04-01,10711,1436,146
2020-04-02,11129,1749,158
2020-04-03,11524,2022,168
2020-04-04,11781,2507,186
2020-04-05,12051,2998,204
2020-04-06,12297,3463,220
2020-04-07,12639,4046,243
2020-04-08,12942,4512,273
2020-04-09,13244,5240,295
2020-04-10,13555,6064,319
2020-04-11,13806,6604,337
2020-04-12,13945,6987,350
2020-04-13,14041,7343,368
2020-04-14,14226,7633,384
2020-04-15,14336,8098,393
2020-04-16,14476,8986,410
2020-04-17,14595,9704,431
2020-04-18,14671,10214,443
2020-04-19,14749,10501,452
2020-04-20,14795,10631,470
2020-04-21,14873,10971,491
2020-04-22,14925,11328,510
2020-04-23,15002,11694,522
2020-04-24,15071,11872,530
2020-04-25,15148,12103,536
2020-04-26,15225,12282,542
2020-04-27,15274,12362,549
2020-04-28,15357,12580,569
2020-04-29,15402,12779,580
2020-04-30,15452,12907,584
2020-05-01,15531,13110,589
2020-05-02,15558,13180,596
2020-05-03,15597,13228,598
2020-05-04,15621,13316,600
2020-05-05,15650,13462,606
